Date,Time,Post,Lane,Type,Views,Likes,Replies,Reposts,Quotes,Total Engagement,Eng Rate %,Permalink,Post ID
2025-11-22,20:41,"Just finished the Bible, did it in 4.5 months!!

God moved like crazy:

🔥 Father in law gave his life to Christ

🔥 Brother got baptised

🔥 Completed 2 fasts

🔥 Closer to God than ever

🔥 Journal is full of revelations

🔥 Growing in gift of seeing in the spirit

🔥 Delivered from spirit of greed, pride, abandonment

🔥 I’m clear, focused yet at ease all at the same time

I feel like I’m starting to walk in the Life to the full that Jesus promised.

Go all in with God. It’s worth everything",,TEXT_POST,1362,108,6,3,1,118,8.66,https://www.threads.com/@joeyhung_/post/DRX12QpCKXK,18105503977564118
2025-11-22,18:03,"My prayer life used to be boring, dead and ineffective.

Until I learned to enter his presence.

Using his word that says enter his gates with thanksgiving and his courts with praise.

Then I started to rend my heart open, desiring only that my life be used to glorify his name.

And now I experience moments when the tangible, weighty fire of God drops on me

I cry. I marvel at his majesty. I leave the prayer closet transformed

This is the kinda prayer I’ve sought all my life for.",,TEXT_POST,119,7,1,0,0,8,6.72,https://www.threads.com/@joeyhung_/post/DRXjzcLiLa2,18101803462738507
2025-11-22,08:15,"GM, when you have Jesus you have everything you ever need. He is the Alpha, the Omega, the eternal King 👑",,TEXT_POST,98,10,1,0,0,11,11.22,https://www.threads.com/@joeyhung_/post/DRWgeyqCPsc,18432268870106707
2025-11-21,21:15,2 days ago I asked God for streams of revelation. I just started reading The Prophetic Warrior by Emma Stark and what she prophesies in the intro is exactly what I desire 🙌🏻,,IMAGE,212,6,6,0,0,12,5.66,https://www.threads.com/@joeyhung_/post/DRVU63TESHw,18026279429583074
2025-11-21,19:44,"God uses pain to birth your next season, but it was never meant to be carried over. Remember to leave it at the door and look forward.",,TEXT_POST,118,6,1,0,0,7,5.93,https://www.threads.com/@joeyhung_/post/DRVKlPziFXZ,18122590216521422
2025-11-21,17:00,"A few weeks ago I saw something that changed my prayer posture. 

During our church’s prayer meeting I saw in the spirit, jars of oil. 

Everyone had their own jars. I looked inside and saw they were half empty. I asked Holy Spirit what does this mean. He said we need to pray for them to be filled up until it overflows. 

Since then I’ve upped my prayer times and I still don’t feel full. 

I feel a move of God is coming but if we are found lacking, we will miss it.

Time to press in.",,TEXT_POST,933,70,12,4,0,86,9.22,https://www.threads.com/@joeyhung_/post/DRU3yE7E7yz,18056228243646371
2025-11-21,12:28,"Satan has deceived a generation to believe that their choices bear little consequence.

Sleeping around. 

Desiring comfort.

Chasing money.

The pursuit of happiness. 

Every choice we make determines if we will enter into the promises of God… or lose it. 

Adam & Eve chose wrong → Lost their inheritance. 

Abraham chose right → Became the father of many nations. 

Until we learn to choose right we will not break through and receive everything God has for us.",,TEXT_POST,73,6,2,0,0,8,10.96,https://www.threads.com/@joeyhung_/post/DRUYrt2CPSA,18087035158799656
2025-11-20,21:00,"When I started to understand that The Kingdom of God operates like a business.

And we’re all expected to multiply what we’ve been given, I started to take my life a lot more seriously. 

Because I don’t wanna get to the gates of Heaven and hear “you wicked servant”.

But instead “well done my good servant”.",,TEXT_POST,1623,25,3,1,0,29,1.79,https://www.threads.com/@joeyhung_/post/DRSubr-iE1W,17978726792781743
2025-11-20,18:57,I read the book of Psalms all the way through for the first time this year. It’s such a blessing. Highly recommend everyone try,,TEXT_POST,930,61,23,2,1,87,9.35,https://www.threads.com/@joeyhung_/post/DRSgV8zCPVv,17889341121390296
2025-11-20,17:30,"If you’re facing spiritual warfare:

One of Satan’s schemes is intimidation. He wants you to quit. Don’t give him a foothold, laugh in his face because he’s not gonna get you. You’re under the shadow of the almighty & he’s got you. A table of destiny has opened. Now is the time to negotiate for your destiny through prayer, fasting, worship. You’re SO close to your breakthrough. When you look back on this date you will see how God led you through. This is your testimony. Its coming.",,TEXT_POST,204,10,0,1,0,11,5.39,https://www.threads.com/@joeyhung_/post/DRSWagqCGx1,18209452885313783
2025-11-20,11:02,"Woke up and realised I passed a 100 followers from my last post! 

Hi to all the new thriends 🙂",,TEXT_POST,837,32,6,0,0,38,4.54,https://www.threads.com/@joeyhung_/post/DRRqBbPiE_B,17866475862486049
2025-11-19,21:05,"I’m 35. 

I’ve been following God for 11 years. 

If there’s one thing I’ve learned:

If God ain’t in it, I don’t want it.",,TEXT_POST,12099,708,63,21,0,792,6.55,https://www.threads.com/@joeyhung_/post/DRQKQ4zCJy6,17899406856337316
2025-11-19,20:53,"1 Sam 18:14 - In everything he did he had great success, because the Lord was with him.",,TEXT_POST,539,17,3,2,0,22,4.08,https://www.threads.com/@joeyhung_/post/DRQI5axCHbL,18039267806727275
2025-11-19,19:41,"When Jesus was training his disciples he sent them out 2 by 2, taking nothing with them. 

The goal? To teach them dependence on God alone. 

Your season of testing, where it feels like you don’t have enough, will produce a supernatural gift of faith that births the capacity to dream big and run hard for it, because you will know God always meet your needs. Today and every day.",,TEXT_POST,432,12,1,1,0,14,3.24,https://www.threads.com/@joeyhung_/post/DRQAoreiEJH,18185033857345960
2025-11-19,15:59,"I was praying this morning and one of things I asked God for was streams of revelation. 

I also happened to be praying over Psalms 16:7 “I will praise the Lord, who counsels me; even at night my heart instructs me.”

All at the same time, I felt understanding bubble up through my chest to reveal this:

The heart is where revelation comes from.

In order to hear right, your heart must be right with God.

Your body is a temple of God. And the heart is the altar 👉🏻",,TEXT_POST,262,5,2,0,0,7,2.67,https://www.threads.com/@joeyhung_/post/DRPnP4eCXUs,17987423735861896
2025-11-18,19:59,2 friends have told me they’re all in on following God and surrendering to his ways. God is shifting hearts this season!,,TEXT_POST,192,7,1,0,0,8,4.17,https://www.threads.com/@joeyhung_/post/DRNd1o3CDut,18295828072274096
2025-11-18,18:00,"No book in the history of mankind matches the Bible.

• ~40 authors

• Covering ~1,500 years

• Written in Hebrew, Aramaic, Greek

• 63,779 references across the entire text

• Jesus fulfilled 300+ prophecies 

Somehow everything links together into one cohesive message. 

Jesus is King.",,IMAGE,17863,677,444,53,7,1181,6.61,https://www.threads.com/@joeyhung_/post/DRNQNPmjh6p,18060449036214786
2025-11-18,16:02,Blessed are those who hunger and thirst for righteousness for they will be filled. Matt 5:6,,TEXT_POST,99,2,0,0,0,2,2.02,https://www.threads.com/@joeyhung_/post/DRNCvZwiDqm,18084202513834688
2025-11-17,21:00,"If all things work for the good of those who love Him, then you can’t lose. Dream big. Don’t doubt. He will do it.",,TEXT_POST,101,4,0,0,0,4,3.96,https://www.threads.com/@joeyhung_/post/DRLADUSDWWR,18052580189664472
2025-11-17,20:00,"Part of the cost of following Jesus is seasons of isolation. Times when it feels like you can’t connect with anyone. And it feels like no one understands what you’re going through. 

But they don’t need to. Your fruit will be evidence of your obedience. In this season, keep your eyes on Jesus the rock of our salvation. 

Listen to me, you who pursue righteousness and who seek the Lord: Look to the rock from which you were cut and to the quarry from which you were hewn;” Isaiah‬ ‭51‬:‭1",,TEXT_POST,93,3,0,1,0,4,4.3,https://www.threads.com/@joeyhung_/post/DRK5IlJAB6K,18064080512399811
2025-11-17,17:40,"Christians who are prophetic:

How did you grow in your gifts?

I’ve started feeling, hearing, seeing this year and experienced some crazy stuff - but would like to develop these a lot more",,TEXT_POST,96,2,2,0,0,4,4.17,https://www.threads.com/@joeyhung_/post/DRKpJr8iKZz,18121916185521734
2025-11-17,14:59,Prayer is where sons & daughters receive divine revelation that shifts a generation.,,TEXT_POST,79,5,1,0,0,6,7.59,https://www.threads.com/@joeyhung_/post/DRKWtXbiGP6,18154260316409816
2025-11-17,07:57,"Christians like to say there’s no formula for getting close to God but I think there is. I’m 100% certain if anyone does this it will work:

1. Intention (set your heart & mind to seek him)
2. Obedience (do your best to follow his commands) 
3. Discipline (keeping up w prayer, reading. Make it a new habit that you do as naturally as eating) 
4. Curiosity (there are SO many things to learn about God. Pursue him and you’ll find it very exciting)",,TEXT_POST,91,6,0,0,0,6,6.59,https://www.threads.com/@joeyhung_/post/DRJmbM0CMSA,18053943128324834
2025-11-16,21:00,"If you do not understand who God is and what He has done for you, you will not enter His gate and access His revelations.",,TEXT_POST,52,1,0,0,0,1,1.92,https://www.threads.com/@joeyhung_/post/DRIbM14ifH7,18038386616711603
2025-11-16,20:15,Every move you make builds a kingdom. Either kingdom of heaven or darkness. True repentance draws the resources of heaven back to you and away from kingdom of darkness.,,TEXT_POST,45,2,0,0,0,2,4.44,https://www.threads.com/@joeyhung_/post/DRIWGjij1B-,18086843509992981
2025-11-16,19:30,Obedience unlocks the fullness of what God has for you.,,TEXT_POST,44,1,0,0,0,1,2.27,https://www.threads.com/@joeyhung_/post/DRIQ-zviIKM,18041226170702546
2025-11-15,17:59,"Satan can’t do anything to hurt you. All he can do is intimidate you with the hope you’ll back down and give up.

He’s afraid of the power and authority you will carry in your next season.

This is why spiritual attacks get heavier right before a transition. 

Don’t give him a foothold. Contend for your destiny.",,TEXT_POST,56,1,0,0,0,1,1.79,https://www.threads.com/@joeyhung_/post/DRFhzV1j8Q9,17872996803374721
2025-11-15,16:00,"11 years ago I woke up from a coma. 

I’d overdosed on drugs, spent 3 months in ICU.

Those days were a haze but I remember my mum visited everyday. 

She prayed over me. Told me ‘Trust in God, the best days are yet to come’. 

I gave my life to Jesus in that hospital. 

I made a full recovery and every year since has been better and better.

Whatever you’re going through - God is with you. Your best days are still to come.",,TEXT_POST,121,9,2,1,0,12,9.92,https://www.threads.com/@joeyhung_/post/DRFUGzTAkBI,18073468346002948
2025-11-15,12:23,"Prayer is so crazy. Like how is it you’re just praying your stuff, then words spill out, words you’ve never said in your life before… 

And as soon as those words come out, the touch of God falls on it and it completely shifts something inside you.",,TEXT_POST,43,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DRE7SEVCLdx,18435722002101519
2025-11-14,21:36,Complaining steals your authority in the spirit realm.,,TEXT_POST,64,3,2,0,0,5,7.81,https://www.threads.com/@joeyhung_/post/DRDV0UGiEto,17926196226159991
2025-11-14,17:51,"Repentance is a gift from God.

In the hands of a believer it is a weapon against the enemy and a gate to your freedom. 

Use it to destroy sin. 

Worry, fear, anxiety, anger, stress, overwhelm… repent as soon as it comes in the name of Jesus. 

Take captive every thought. 

Submit it to the will of God. 

And the devil will flee.",,TEXT_POST,40,0,1,0,0,1,2.5,https://www.threads.com/@joeyhung_/post/DRC8DwgCBez,18063531440425733
2025-11-14,14:12,The Bible is God’s best effort - across all of eternity - to squeeze all His wisdom into a book. We will probably never understand the depth of what God put inside. This is why it has eternal spiritual meaning and weight like no other book. Don't take it for granted.,,TEXT_POST,61,4,6,0,0,10,16.39,https://www.threads.com/@joeyhung_/post/DRCi7mJiPtc,17859574881477914
2025-11-14,10:04,,,IMAGE,150,3,0,0,0,3,2.0,https://www.threads.com/@joeyhung_/post/DRCGoroCEEX,17890493730240544
2025-11-13,22:14,"The Son is the image of the invisible God, the firstborn over all creation. For in him all things were created: things in heaven and on earth, visible and invisible, whether thrones or powers or rulers or authorities; all things have been created through him and for him. He is before all things, and in him all things hold together. And he is the head of the body, the church; he is the beginning and the firstborn from among the dead, so that in everything he might have the supremacy…",,TEXT_POST,47,4,1,0,0,5,10.64,https://www.threads.com/@joeyhung_/post/DRA1ZZpiCOj,18066261569381575
2025-11-13,21:15,"When someone tells me they’ve done this, I instantly know God is going to bless them:

They had ‘the chat’ with Him and surrendered their life.

To do whatever God wants - however He wants. 

Because they finally realise there’s no other choice. 

And to follow Him is the best, highest, most fulfilling path forward.",,TEXT_POST,41,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DRAukvBCIyk,18129051655494557
2025-11-13,16:58,"All change happens after acceptance.

The reason we get stuck is because we haven’t accepted the new reality in front of us.

You can’t have peace, clarity or move forward without acceptance.

You also can’t fully surrender until you accept. 

Much of our inability to obey God (or step into what he’s inviting us into) is resistance to this.

Begin to accept his instructions one by one and see how everything opens up.",,TEXT_POST,33,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DRARLg5iMNz,18104689399568576
2025-11-12,19:04,"Do you want to grow closer to God?

For 10 years I tried every routine, every hack, every strategy. 

None of them worked. 

The only thing that did? Making Jesus first. At the center. All consuming. 

Then one day my desires flipped from chasing the world to wanting to be in his presence. 

It’s all in or nothing. 

God desires all of you, not just 5 minutes a day.",,TEXT_POST,69,8,3,1,0,12,17.39,https://www.threads.com/@joeyhung_/post/DQ960p_iNMe,18519681880065708
2025-11-12,12:59,"The closer I get to God, the more I realise this:

Everything is spiritual. 

Every word that comes from your mouth 

Every conversation

Every reel

Every thought 

Has the power to carry life or death

Guard your eyes, ears, heart - they are doors into your soul",,TEXT_POST,72,6,1,0,0,7,9.72,https://www.threads.com/@joeyhung_/post/DQ9RADkiKcM,17855525412560579
2025-11-11,21:23,"One of the MOST impactful things I did increase my ability to hear God, live by the spirit and feel his presence was this:

Praying in tongues.

Try doing this: 

👉🏻 Pray in tongues for an hour a day

Every day for 60 days 

And see how your life changes

As you become more sensitive to the Holy Spirit, you might find your gifts start to awaken too.",,TEXT_POST,80,4,2,1,0,7,8.75,https://www.threads.com/@joeyhung_/post/DQ7l6hiCOi3,18024152390768293
2025-11-11,16:12,"I used to be so indecisive because “I could do anything” - and so I did nothing.

Then I started focusing on ONE thing.

And God blew open the doors.

I realised:

God promotes those who are committed, not the scattered.",,TEXT_POST,44,3,0,0,0,3,6.82,https://www.threads.com/@joeyhung_/post/DQ7CSgKiMnw,18394430530133399
2025-11-11,12:13,"Joseph went from the prison to the palace overnight. 

It can happen again. Your time is coming.",,TEXT_POST,114,8,1,1,0,10,8.77,https://www.threads.com/@joeyhung_/post/DQ6m9PZCLTF,18029005040752732
2025-11-10,19:55,"On 25/8/25 I heard the words “I cannot lose” as clear as anything. 

I was going through heavy spiritual warfare that month. 

I knew I was transitioning into a new season.

So I did a 7 day fast and the Lord spoke.

• 5 is grace
• 8 is a new beginning
• 5x5 is double grace 

My next season will be hemmed in by double grace-and I can’t lose

The next month I ran a marketing campaign for a client that hit $1.08m

God is so good 🤯",,TEXT_POST,54,3,0,1,1,5,9.26,https://www.threads.com/@joeyhung_/post/DQ43Ft0CEvT,18121687111465686
2025-11-10,18:20,"If you want to grow in Spiritual Authority:

Tend to your altar daily. 

The power of your altar is determined by the size of the sacrifice.

That’s why fasting, consecration, purity, tears, a genuine pouring out of your heart in prayer draws heaven’s gaze to you and results in the fire of God coming.",,TEXT_POST,40,5,0,0,0,5,12.5,https://www.threads.com/@joeyhung_/post/DQ4sLX6CMTs,18062093549168708
2025-11-10,14:34,Deliverance without living a life of obedience leads back into bondage,,TEXT_POST,65,4,0,1,0,5,7.69,https://www.threads.com/@joeyhung_/post/DQ4SVD5iIFd,18095270728839202
2025-11-10,12:49,Got a cat a few weeks ago. She always comes over during Bible reading time lol.,,IMAGE,136,7,0,0,0,7,5.15,https://www.threads.com/@joeyhung_/post/DQ4GPZJCGcl,18109126282607931
2025-11-09,22:26,"How my prayers progressed over the years:

• Praying for my needs

• Praying for others

• Praying for God to mould me

• Praying for God’s will be done, not mine",,TEXT_POST,35,4,0,0,0,4,11.43,https://www.threads.com/@joeyhung_/post/DQ2jfqBiIjn,18077782624921247
2025-11-09,19:52,"Holy Spirt is reshaping your heart so that it reflects the beauty of the Father’s heart. 

Old vices, unhealthy habits, doubt, fear, even desires that are derailing you from His perfect plan are being cut off in Jesus name. 

This new heart will guide you in the way of wisdom and lead you along straight paths. 

When you walk your steps will not be hampered. 

When you run you will not stumble. 

I declare this over your life in the mighty name of Jesus.",,TEXT_POST,27,2,0,0,0,2,7.41,https://www.threads.com/@joeyhung_/post/DQ2R8J_iNHu,18412009237187832
2025-11-09,18:14,"So many times we pray for God to change our situation. 

More often than not, he’s wanting to upgrade you so you can change your own situation.",,TEXT_POST,26,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DQ2GqeICC69,18097487083817015
2025-11-08,19:00,"The Mechanism of Repentance ✝️

I broke 10 years of spiritual lukewarmness and completely changed my spiritual life by understanding how powerful repentance is.

It took me from:

Lukewarm → Filled with the spirit

Prayerlessness → Praying in tongues everday 

Never reading the word → Reading hours everyday

Spiritually dull → Hearing His voice clearer

Trapped in sin → Living in freedom

Lost in the world → Deep in His presence

Here’s how it works & why every believer should do this daily:",,TEXT_POST,127,6,11,2,0,19,14.96,https://www.threads.com/@joeyhung_/post/DQznIo4DX8F,17899159350339306
2025-11-08,18:20,"Knowledge is the key that unlocks the gate into your next season. 

“My people are destroyed for lack of knowledge. Because you have rejected knowledge, I also will reject you from being My priest.” - Hosea 4:6",,TEXT_POST,25,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DQzim2biFVi,17998247441836133
2025-11-08,12:18,"👉🏻 A life of generosity is a spiritual principle that unlocks the overflowing favour of God. 

Whoever sows generously will also reap generously → God is able to make all grace abound to you, so that in all things at all times, having all that you need, you will abound in every good work. (2 Corinthians 9)",,TEXT_POST,24,0,0,0,0,0,0.0,https://www.threads.com/@joeyhung_/post/DQy5HDjiB-_,17862239562534022
2025-11-07,21:37,"When the revelation of what this passage meant hit me I was wrecked. Balled my eyes out because I finally realised just how much Jesus loves us. 

He endured the cross for you. You are the joy set before Him. And he knew, even then, that you were worth it.",,IMAGE,123,5,0,0,0,5,4.07,https://www.threads.com/@joeyhung_/post/DQxUWm9CL3f,18093309799675234
2025-11-07,16:49,"🔑 4 Keys To Walking Intimately With God:

1. Intention (Seek first his kingdom & righteousness. Matt 6:33)
2. Obedience (If you love me you will obey my commands. John 14:15)
3. Discipline (I discipline my body and keep it under control. 1 Cor 9:27)
4. Curiosity (Follow the way of love and eagerly desire gifts of the Spirit. 1 Cor 14:1)

I don't see many people talk about curiosity, but when I discovered a passion for seeking the things of God, to see him move, that's when life got real exciting",,TEXT_POST,21,2,0,0,0,2,9.52,https://www.threads.com/@joeyhung_/post/DQwzZQciOYf,18018828029792189
2025-11-06,22:27,"The reason most people struggle to stick with anything is because they operate out of ‘Obligation’ energy. I should, I have to, I must.

Instead flip it to ‘Commitment’ energy and see how everything changes. I can. I will. I am.

👉🏻 One pushes, the other pulls.

👉🏻 One drains, the other energises.

God operates out of Commitment and that’s why He always comes through.",,TEXT_POST,20,2,0,0,0,2,10.0,https://www.threads.com/@joeyhung_/post/DQu1PoyCBKL,18059090672554222
2025-11-06,21:05,"Whichever area you’ve experienced the greatest level of spiritual warfare, pain, delay, failure, discouragement… is where God wants to use you powerfully in. 

For satan only comes to steal, kill and destroy that which is a threat. 

And there’s nothing more threatening than a believer walking in the fullness of their potential.

Keep going!",,TEXT_POST,18,1,0,0,0,1,5.56,https://www.threads.com/@joeyhung_/post/DQur7woiO1c,17903141667282962
2025-11-06,17:16,A transformed mind loves what God love’s and hates what He hates. This is the goal.,,TEXT_POST,22,1,0,0,0,1,4.55,https://www.threads.com/@joeyhung_/post/DQuRpgoiAx_,18144140221434052
2025-11-05,20:12,"Started watching The Chosen and it’s so good. There’s an early scene when Jesus called Simon to follow him after filling his boat with fish. The crew are walking away and Simon jokingly says they should do it a few more times so they can make more money

Jesus stops. Looks him dead in the eye. Smiles. And tells him the “The fish are nothing. You have much bigger things ahead of you”. This hit.

I wonder how many times we’ve asked God for small things not realising His plans are so much bigger",,TEXT_POST,37,2,0,0,0,2,5.41,https://www.threads.com/@joeyhung_/post/DQsA_EniFAr,18032598326742371
2025-11-05,14:14,"I’ve been learning about spiritual authority and how to increase my rank in the spirit realm.

One of the ways God determines our readiness for promotion is through our choices.

He gives us liberty and then watches to see what we’ll do with it.

Do we choose to gratify our own desires. Or do we, like Abraham deciding to sacrifice Isaac, choose to obey God.

Choice reveals a persons heart.",,TEXT_POST,22,2,1,0,0,3,13.64,https://www.threads.com/@joeyhung_/post/DQrYFlrCOV-,17861827779520531
2025-11-05,12:45,Faith + Love qualifies you for the work of God,,TEXT_POST,20,1,0,0,0,1,5.0,https://www.threads.com/@joeyhung_/post/DQrN4YbiLTv,17895997107360753
2025-11-04,21:24,"Almost every promise in the Bible is preceded by a key that unlocks it. 

Do this… and you will get this. 

- Seek first the kingdom and righteous of God and all these will be added to you.

- Draw near to me and I will draw near to you 

Therefore… the key that opens the door to the promises you’re waiting on? Obedience",,TEXT_POST,17,2,0,0,0,2,11.76,https://www.threads.com/@joeyhung_/post/DQpkdwUiIio,18027539018762550
2025-11-04,19:52,"Hi I’m Joey, I’m starting this account to share my journey with God & what he’s been teaching me

God saved my life 11 years ago. I used that second chance to build multiple businesses

Then realised I’ve used my gifts & talents to enrich myself, chase the world and it broke my heart

Since then I’ve been running towards God, received freedom from fear, pride, greed and had many profound moments that have wrecked me

Follow along to hear God stories, building intimacy & everything I’m learning",,TEXT_POST,62,7,0,0,0,7,11.29,https://www.threads.com/@joeyhung_/post/DQpZ9lxCNZZ,18141346156394034
